review_order,passage_id,capture_index,relative_time_ms,rgb_filename,rgb_prev_3,rgb_prev_2,rgb_prev_1,rgb_next_1,rgb_next_2,rgb_next_3,original_label,candidate_reason,final_review,notes
981,0610az,77,7626.0,0610az_10392_2025_01_25_17_09_00_193999_RGB_640_480_3.png,0610az_10389_2025_01_25_17_08_59_879285_RGB_640_480_3.png,0610az_10390_2025_01_25_17_08_59_978172_RGB_640_480_3.png,0610az_10391_2025_01_25_17_09_00_089334_RGB_640_480_3.png,0610az_10393_2025_01_25_17_09_00_320861_RGB_640_480_3.png,0610az_10394_2025_01_25_17_09_00_413492_RGB_640_480_3.png,0610az_10395_2025_01_25_17_09_00_507662_RGB_640_480_3.png,background,boundary,,
982,0610az,78,7752.0,0610az_10393_2025_01_25_17_09_00_320861_RGB_640_480_3.png,0610az_10390_2025_01_25_17_08_59_978172_RGB_640_480_3.png,0610az_10391_2025_01_25_17_09_00_089334_RGB_640_480_3.png,0610az_10392_2025_01_25_17_09_00_193999_RGB_640_480_3.png,0610az_10394_2025_01_25_17_09_00_413492_RGB_640_480_3.png,0610az_10395_2025_01_25_17_09_00_507662_RGB_640_480_3.png,0610az_10396_2025_01_25_17_09_00_619197_RGB_640_480_3.png,background,boundary,,
983,0612az,59,5750.0,0612az_11662_2025_01_25_17_15_02_500422_RGB_640_480_3.png,0612az_11659_2025_01_25_17_15_02_187187_RGB_640_480_3.png,0612az_11660_2025_01_25_17_15_02_283356_RGB_640_480_3.png,0612az_11661_2025_01_25_17_15_02_393336_RGB_640_480_3.png,0612az_11663_2025_01_25_17_15_02_601291_RGB_640_480_3.png,0612az_11664_2025_01_25_17_15_02_695344_RGB_640_480_3.png,0612az_11665_2025_01_25_17_15_02_801926_RGB_640_480_3.png,background,boundary,,
984,0612az,60,5851.0,0612az_11663_2025_01_25_17_15_02_601291_RGB_640_480_3.png,0612az_11660_2025_01_25_17_15_02_283356_RGB_640_480_3.png,0612az_11661_2025_01_25_17_15_02_393336_RGB_640_480_3.png,0612az_11662_2025_01_25_17_15_02_500422_RGB_640_480_3.png,0612az_11664_2025_01_25_17_15_02_695344_RGB_640_480_3.png,0612az_11665_2025_01_25_17_15_02_801926_RGB_640_480_3.png,0612az_11666_2025_01_25_17_15_02_905834_RGB_640_480_3.png,background,boundary,,
985,0612az,61,5945.0,0612az_11664_2025_01_25_17_15_02_695344_RGB_640_480_3.png,0612az_11661_2025_01_25_17_15_02_393336_RGB_640_480_3.png,0612az_11662_2025_01_25_17_15_02_500422_RGB_640_480_3.png,0612az_11663_2025_01_25_17_15_02_601291_RGB_640_480_3.png,0612az_11665_2025_01_25_17_15_02_801926_RGB_640_480_3.png,0612az_11666_2025_01_25_17_15_02_905834_RGB_640_480_3.png,0612az_11667_2025_01_25_17_15_02_997394_RGB_640_480_3.png,background,boundary,,
986,0612az,71,6956.0,0612az_11674_2025_01_25_17_15_03_708997_RGB_640_480_3.png,0612az_11671_2025_01_25_17_15_03_401245_RGB_640_480_3.png,0612az_11672_2025_01_25_17_15_03_505383_RGB_640_480_3.png,0612az_11673_2025_01_25_17_15_03_607988_RGB_640_480_3.png,0612az_11675_2025_01_25_17_15_03_813433_RGB_640_480_3.png,0612az_11676_2025_01_25_17_15_03_911346_RGB_640_480_3.png,0612az_11677_2025_01_25_17_15_04_005257_RGB_640_480_3.png,background,boundary,,
987,0612az,72,7063.0,0612az_11675_2025_01_25_17_15_03_813433_RGB_640_480_3.png,0612az_11672_2025_01_25_17_15_03_505383_RGB_640_480_3.png,0612az_11673_2025_01_25_17_15_03_607988_RGB_640_480_3.png,0612az_11674_2025_01_25_17_15_03_708997_RGB_640_480_3.png,0612az_11676_2025_01_25_17_15_03_911346_RGB_640_480_3.png,0612az_11677_2025_01_25_17_15_04_005257_RGB_640_480_3.png,0612az_11678_2025_01_25_17_15_04_119369_RGB_640_480_3.png,background,boundary,,
988,0612az,73,7161.0,0612az_11676_2025_01_25_17_15_03_911346_RGB_640_480_3.png,0612az_11673_2025_01_25_17_15_03_607988_RGB_640_480_3.png,0612az_11674_2025_01_25_17_15_03_708997_RGB_640_480_3.png,0612az_11675_2025_01_25_17_15_03_813433_RGB_640_480_3.png,0612az_11677_2025_01_25_17_15_04_005257_RGB_640_480_3.png,0612az_11678_2025_01_25_17_15_04_119369_RGB_640_480_3.png,0612az_11679_2025_01_25_17_15_04_210703_RGB_640_480_3.png,background,boundary,,
989,0741,29,2760.0,741_17488_2025_01_26_09_31_19_842562_RGB_640_480_3.png,741_17485_2025_01_26_09_31_19_550614_RGB_640_480_3.png,741_17486_2025_01_26_09_31_19_646839_RGB_640_480_3.png,741_17487_2025_01_26_09_31_19_746095_RGB_640_480_3.png,741_17489_2025_01_26_09_31_19_947818_RGB_640_480_3.png,741_17490_2025_01_26_09_31_20_047801_RGB_640_480_3.png,741_17491_2025_01_26_09_31_20_149001_RGB_640_480_3.png,background,high_pdi,,
990,0741,30,2865.0,741_17489_2025_01_26_09_31_19_947818_RGB_640_480_3.png,741_17486_2025_01_26_09_31_19_646839_RGB_640_480_3.png,741_17487_2025_01_26_09_31_19_746095_RGB_640_480_3.png,741_17488_2025_01_26_09_31_19_842562_RGB_640_480_3.png,741_17490_2025_01_26_09_31_20_047801_RGB_640_480_3.png,741_17491_2025_01_26_09_31_20_149001_RGB_640_480_3.png,741_17492_2025_01_26_09_31_20_261029_RGB_640_480_3.png,background,high_pdi,,
991,0741,31,2965.0,741_17490_2025_01_26_09_31_20_047801_RGB_640_480_3.png,741_17487_2025_01_26_09_31_19_746095_RGB_640_480_3.png,741_17488_2025_01_26_09_31_19_842562_RGB_640_480_3.png,741_17489_2025_01_26_09_31_19_947818_RGB_640_480_3.png,741_17491_2025_01_26_09_31_20_149001_RGB_640_480_3.png,741_17492_2025_01_26_09_31_20_261029_RGB_640_480_3.png,741_17493_2025_01_26_09_31_20_359307_RGB_640_480_3.png,background,high_pdi,,
992,0741,34,3276.0,741_17493_2025_01_26_09_31_20_359307_RGB_640_480_3.png,741_17490_2025_01_26_09_31_20_047801_RGB_640_480_3.png,741_17491_2025_01_26_09_31_20_149001_RGB_640_480_3.png,741_17492_2025_01_26_09_31_20_261029_RGB_640_480_3.png,741_17494_2025_01_26_09_31_20_447430_RGB_640_480_3.png,741_17495_2025_01_26_09_31_20_558839_RGB_640_480_3.png,741_17496_2025_01_26_09_31_20_647052_RGB_640_480_3.png,background,high_pdi,,
993,0741,35,3364.0,741_17494_2025_01_26_09_31_20_447430_RGB_640_480_3.png,741_17491_2025_01_26_09_31_20_149001_RGB_640_480_3.png,741_17492_2025_01_26_09_31_20_261029_RGB_640_480_3.png,741_17493_2025_01_26_09_31_20_359307_RGB_640_480_3.png,741_17495_2025_01_26_09_31_20_558839_RGB_640_480_3.png,741_17496_2025_01_26_09_31_20_647052_RGB_640_480_3.png,741_17497_2025_01_26_09_31_20_749967_RGB_640_480_3.png,background,boundary,,
994,0741,36,3475.0,741_17495_2025_01_26_09_31_20_558839_RGB_640_480_3.png,741_17492_2025_01_26_09_31_20_261029_RGB_640_480_3.png,741_17493_2025_01_26_09_31_20_359307_RGB_640_480_3.png,741_17494_2025_01_26_09_31_20_447430_RGB_640_480_3.png,741_17496_2025_01_26_09_31_20_647052_RGB_640_480_3.png,741_17497_2025_01_26_09_31_20_749967_RGB_640_480_3.png,741_17498_2025_01_26_09_31_20_853889_RGB_640_480_3.png,background,boundary,,
995,0741,37,3564.0,741_17496_2025_01_26_09_31_20_647052_RGB_640_480_3.png,741_17493_2025_01_26_09_31_20_359307_RGB_640_480_3.png,741_17494_2025_01_26_09_31_20_447430_RGB_640_480_3.png,741_17495_2025_01_26_09_31_20_558839_RGB_640_480_3.png,741_17497_2025_01_26_09_31_20_749967_RGB_640_480_3.png,741_17498_2025_01_26_09_31_20_853889_RGB_640_480_3.png,741_17499_2025_01_26_09_31_20_955432_RGB_640_480_3.png,background,boundary+high_pdi,,
996,0741,54,5242.0,741_17513_2025_01_26_09_31_22_324998_RGB_640_480_3.png,741_17510_2025_01_26_09_31_22_035343_RGB_640_480_3.png,741_17511_2025_01_26_09_31_22_126693_RGB_640_480_3.png,741_17512_2025_01_26_09_31_22_222151_RGB_640_480_3.png,741_17514_2025_01_26_09_31_22_426298_RGB_640_480_3.png,741_17515_2025_01_26_09_31_22_523095_RGB_640_480_3.png,741_17516_2025_01_26_09_31_22_617040_RGB_640_480_3.png,background,boundary+high_pdi,,
997,0741,55,5343.0,741_17514_2025_01_26_09_31_22_426298_RGB_640_480_3.png,741_17511_2025_01_26_09_31_22_126693_RGB_640_480_3.png,741_17512_2025_01_26_09_31_22_222151_RGB_640_480_3.png,741_17513_2025_01_26_09_31_22_324998_RGB_640_480_3.png,741_17515_2025_01_26_09_31_22_523095_RGB_640_480_3.png,741_17516_2025_01_26_09_31_22_617040_RGB_640_480_3.png,741_17517_2025_01_26_09_31_22_729695_RGB_640_480_3.png,background,boundary+high_pdi,,
998,0741,56,5440.0,741_17515_2025_01_26_09_31_22_523095_RGB_640_480_3.png,741_17512_2025_01_26_09_31_22_222151_RGB_640_480_3.png,741_17513_2025_01_26_09_31_22_324998_RGB_640_480_3.png,741_17514_2025_01_26_09_31_22_426298_RGB_640_480_3.png,741_17516_2025_01_26_09_31_22_617040_RGB_640_480_3.png,741_17517_2025_01_26_09_31_22_729695_RGB_640_480_3.png,741_17518_2025_01_26_09_31_22_833161_RGB_640_480_3.png,background,boundary,,
999,0741,61,5951.0,741_17520_2025_01_26_09_31_23_034050_RGB_640_480_3.png,741_17517_2025_01_26_09_31_22_729695_RGB_640_480_3.png,741_17518_2025_01_26_09_31_22_833161_RGB_640_480_3.png,741_17519_2025_01_26_09_31_22_927070_RGB_640_480_3.png,741_17521_2025_01_26_09_31_23_125678_RGB_640_480_3.png,741_17522_2025_01_26_09_31_23_229127_RGB_640_480_3.png,741_17523_2025_01_26_09_31_23_331626_RGB_640_480_3.png,background,high_pdi,,
1000,0792,27,2560.0,792_17552_2025_01_26_09_31_33_578967_RGB_640_480_3.png,792_17549_2025_01_26_09_31_33_285930_RGB_640_480_3.png,792_17550_2025_01_26_09_31_33_382218_RGB_640_480_3.png,792_17551_2025_01_26_09_31_33_481349_RGB_640_480_3.png,792_17553_2025_01_26_09_31_33_677207_RGB_640_480_3.png,792_17554_2025_01_26_09_31_33_776360_RGB_640_480_3.png,792_17555_2025_01_26_09_31_33_868210_RGB_640_480_3.png,background,high_pdi,,
1001,0792,28,2658.0,792_17553_2025_01_26_09_31_33_677207_RGB_640_480_3.png,792_17550_2025_01_26_09_31_33_382218_RGB_640_480_3.png,792_17551_2025_01_26_09_31_33_481349_RGB_640_480_3.png,792_17552_2025_01_26_09_31_33_578967_RGB_640_480_3.png,792_17554_2025_01_26_09_31_33_776360_RGB_640_480_3.png,792_17555_2025_01_26_09_31_33_868210_RGB_640_480_3.png,792_17556_2025_01_26_09_31_33_999652_RGB_640_480_3.png,background,high_pdi,,
1002,0792,29,2758.0,792_17554_2025_01_26_09_31_33_776360_RGB_640_480_3.png,792_17551_2025_01_26_09_31_33_481349_RGB_640_480_3.png,792_17552_2025_01_26_09_31_33_578967_RGB_640_480_3.png,792_17553_2025_01_26_09_31_33_677207_RGB_640_480_3.png,792_17555_2025_01_26_09_31_33_868210_RGB_640_480_3.png,792_17556_2025_01_26_09_31_33_999652_RGB_640_480_3.png,792_17557_2025_01_26_09_31_34_096369_RGB_640_480_3.png,background,high_pdi,,
1003,0792,30,2846.0,792_17555_2025_01_26_09_31_33_868210_RGB_640_480_3.png,792_17552_2025_01_26_09_31_33_578967_RGB_640_480_3.png,792_17553_2025_01_26_09_31_33_677207_RGB_640_480_3.png,792_17554_2025_01_26_09_31_33_776360_RGB_640_480_3.png,792_17556_2025_01_26_09_31_33_999652_RGB_640_480_3.png,792_17557_2025_01_26_09_31_34_096369_RGB_640_480_3.png,792_17558_2025_01_26_09_31_34_197380_RGB_640_480_3.png,background,high_pdi,,
1004,0792,31,2977.0,792_17556_2025_01_26_09_31_33_999652_RGB_640_480_3.png,792_17553_2025_01_26_09_31_33_677207_RGB_640_480_3.png,792_17554_2025_01_26_09_31_33_776360_RGB_640_480_3.png,792_17555_2025_01_26_09_31_33_868210_RGB_640_480_3.png,792_17557_2025_01_26_09_31_34_096369_RGB_640_480_3.png,792_17558_2025_01_26_09_31_34_197380_RGB_640_480_3.png,792_17559_2025_01_26_09_31_34_300443_RGB_640_480_3.png,background,boundary+high_pdi,,
1005,0792,32,3078.0,792_17557_2025_01_26_09_31_34_096369_RGB_640_480_3.png,792_17554_2025_01_26_09_31_33_776360_RGB_640_480_3.png,792_17555_2025_01_26_09_31_33_868210_RGB_640_480_3.png,792_17556_2025_01_26_09_31_33_999652_RGB_640_480_3.png,792_17558_2025_01_26_09_31_34_197380_RGB_640_480_3.png,792_17559_2025_01_26_09_31_34_300443_RGB_640_480_3.png,792_17560_2025_01_26_09_31_34_402751_RGB_640_480_3.png,background,boundary,,
1006,0792,33,3179.0,792_17558_2025_01_26_09_31_34_197380_RGB_640_480_3.png,792_17555_2025_01_26_09_31_33_868210_RGB_640_480_3.png,792_17556_2025_01_26_09_31_33_999652_RGB_640_480_3.png,792_17557_2025_01_26_09_31_34_096369_RGB_640_480_3.png,792_17559_2025_01_26_09_31_34_300443_RGB_640_480_3.png,792_17560_2025_01_26_09_31_34_402751_RGB_640_480_3.png,792_17561_2025_01_26_09_31_34_496184_RGB_640_480_3.png,background,boundary+high_pdi,,
1007,0792,44,4283.0,792_17569_2025_01_26_09_31_35_304787_RGB_640_480_3.png,792_17566_2025_01_26_09_31_34_994519_RGB_640_480_3.png,792_17567_2025_01_26_09_31_35_087881_RGB_640_480_3.png,792_17568_2025_01_26_09_31_35_188745_RGB_640_480_3.png,792_17570_2025_01_26_09_31_35_399598_RGB_640_480_3.png,792_17571_2025_01_26_09_31_35_513966_RGB_640_480_3.png,792_17572_2025_01_26_09_31_35_620331_RGB_640_480_3.png,background,boundary+high_pdi,,
1008,0792,45,4381.0,792_17570_2025_01_26_09_31_35_399598_RGB_640_480_3.png,792_17567_2025_01_26_09_31_35_087881_RGB_640_480_3.png,792_17568_2025_01_26_09_31_35_188745_RGB_640_480_3.png,792_17569_2025_01_26_09_31_35_304787_RGB_640_480_3.png,792_17571_2025_01_26_09_31_35_513966_RGB_640_480_3.png,792_17572_2025_01_26_09_31_35_620331_RGB_640_480_3.png,792_17573_2025_01_26_09_31_35_728808_RGB_640_480_3.png,background,boundary+high_pdi,,
1009,0792,46,4493.0,792_17571_2025_01_26_09_31_35_513966_RGB_640_480_3.png,792_17568_2025_01_26_09_31_35_188745_RGB_640_480_3.png,792_17569_2025_01_26_09_31_35_304787_RGB_640_480_3.png,792_17570_2025_01_26_09_31_35_399598_RGB_640_480_3.png,792_17572_2025_01_26_09_31_35_620331_RGB_640_480_3.png,792_17573_2025_01_26_09_31_35_728808_RGB_640_480_3.png,792_17574_2025_01_26_09_31_35_838387_RGB_640_480_3.png,background,boundary+high_pdi,,
1010,0792,47,4602.0,792_17572_2025_01_26_09_31_35_620331_RGB_640_480_3.png,792_17569_2025_01_26_09_31_35_304787_RGB_640_480_3.png,792_17570_2025_01_26_09_31_35_399598_RGB_640_480_3.png,792_17571_2025_01_26_09_31_35_513966_RGB_640_480_3.png,792_17573_2025_01_26_09_31_35_728808_RGB_640_480_3.png,792_17574_2025_01_26_09_31_35_838387_RGB_640_480_3.png,792_17575_2025_01_26_09_31_35_945151_RGB_640_480_3.png,background,high_pdi,,
1011,0792,48,4707.0,792_17573_2025_01_26_09_31_35_728808_RGB_640_480_3.png,792_17570_2025_01_26_09_31_35_399598_RGB_640_480_3.png,792_17571_2025_01_26_09_31_35_513966_RGB_640_480_3.png,792_17572_2025_01_26_09_31_35_620331_RGB_640_480_3.png,792_17574_2025_01_26_09_31_35_838387_RGB_640_480_3.png,792_17575_2025_01_26_09_31_35_945151_RGB_640_480_3.png,792_17576_2025_01_26_09_31_36_054534_RGB_640_480_3.png,background,high_pdi,,
1012,0792,50,4927.0,792_17575_2025_01_26_09_31_35_945151_RGB_640_480_3.png,792_17572_2025_01_26_09_31_35_620331_RGB_640_480_3.png,792_17573_2025_01_26_09_31_35_728808_RGB_640_480_3.png,792_17574_2025_01_26_09_31_35_838387_RGB_640_480_3.png,792_17576_2025_01_26_09_31_36_054534_RGB_640_480_3.png,792_17577_2025_01_26_09_31_36_158849_RGB_640_480_3.png,792_17578_2025_01_26_09_31_36_260201_RGB_640_480_3.png,background,high_pdi,,
1013,0792,51,5036.0,792_17576_2025_01_26_09_31_36_054534_RGB_640_480_3.png,792_17573_2025_01_26_09_31_35_728808_RGB_640_480_3.png,792_17574_2025_01_26_09_31_35_838387_RGB_640_480_3.png,792_17575_2025_01_26_09_31_35_945151_RGB_640_480_3.png,792_17577_2025_01_26_09_31_36_158849_RGB_640_480_3.png,792_17578_2025_01_26_09_31_36_260201_RGB_640_480_3.png,,background,high_pdi,,
1014,0792,52,5138.0,792_17577_2025_01_26_09_31_36_158849_RGB_640_480_3.png,792_17574_2025_01_26_09_31_35_838387_RGB_640_480_3.png,792_17575_2025_01_26_09_31_35_945151_RGB_640_480_3.png,792_17576_2025_01_26_09_31_36_054534_RGB_640_480_3.png,792_17578_2025_01_26_09_31_36_260201_RGB_640_480_3.png,,,background,high_pdi,,
1015,0796,26,2464.0,796_15255_2025_01_26_09_05_12_439055_RGB_640_480_3.png,796_15252_2025_01_26_09_05_12_134886_RGB_640_480_3.png,796_15253_2025_01_26_09_05_12_234552_RGB_640_480_3.png,796_15254_2025_01_26_09_05_12_333237_RGB_640_480_3.png,796_15256_2025_01_26_09_05_12_534105_RGB_640_480_3.png,796_15257_2025_01_26_09_05_12_633934_RGB_640_480_3.png,796_15258_2025_01_26_09_05_12_735778_RGB_640_480_3.png,background,boundary,,
1016,0796,27,2560.0,796_15256_2025_01_26_09_05_12_534105_RGB_640_480_3.png,796_15253_2025_01_26_09_05_12_234552_RGB_640_480_3.png,796_15254_2025_01_26_09_05_12_333237_RGB_640_480_3.png,796_15255_2025_01_26_09_05_12_439055_RGB_640_480_3.png,796_15257_2025_01_26_09_05_12_633934_RGB_640_480_3.png,796_15258_2025_01_26_09_05_12_735778_RGB_640_480_3.png,796_15259_2025_01_26_09_05_12_830778_RGB_640_480_3.png,background,boundary,,
1017,0796,28,2660.0,796_15257_2025_01_26_09_05_12_633934_RGB_640_480_3.png,796_15254_2025_01_26_09_05_12_333237_RGB_640_480_3.png,796_15255_2025_01_26_09_05_12_439055_RGB_640_480_3.png,796_15256_2025_01_26_09_05_12_534105_RGB_640_480_3.png,796_15258_2025_01_26_09_05_12_735778_RGB_640_480_3.png,796_15259_2025_01_26_09_05_12_830778_RGB_640_480_3.png,796_15260_2025_01_26_09_05_12_930657_RGB_640_480_3.png,background,boundary,,
1018,0796,38,3672.0,796_15267_2025_01_26_09_05_13_645244_RGB_640_480_3.png,796_15264_2025_01_26_09_05_13_341149_RGB_640_480_3.png,796_15265_2025_01_26_09_05_13_437959_RGB_640_480_3.png,796_15266_2025_01_26_09_05_13_548200_RGB_640_480_3.png,796_15268_2025_01_26_09_05_13_745706_RGB_640_480_3.png,796_15269_2025_01_26_09_05_13_842270_RGB_640_480_3.png,796_15270_2025_01_26_09_05_13_944137_RGB_640_480_3.png,background,boundary,,
1019,0796,39,3772.0,796_15268_2025_01_26_09_05_13_745706_RGB_640_480_3.png,796_15265_2025_01_26_09_05_13_437959_RGB_640_480_3.png,796_15266_2025_01_26_09_05_13_548200_RGB_640_480_3.png,796_15267_2025_01_26_09_05_13_645244_RGB_640_480_3.png,796_15269_2025_01_26_09_05_13_842270_RGB_640_480_3.png,796_15270_2025_01_26_09_05_13_944137_RGB_640_480_3.png,796_15271_2025_01_26_09_05_14_044622_RGB_640_480_3.png,background,boundary,,
1020,0796,40,3868.0,796_15269_2025_01_26_09_05_13_842270_RGB_640_480_3.png,796_15266_2025_01_26_09_05_13_548200_RGB_640_480_3.png,796_15267_2025_01_26_09_05_13_645244_RGB_640_480_3.png,796_15268_2025_01_26_09_05_13_745706_RGB_640_480_3.png,796_15270_2025_01_26_09_05_13_944137_RGB_640_480_3.png,796_15271_2025_01_26_09_05_14_044622_RGB_640_480_3.png,796_15272_2025_01_26_09_05_14_145522_RGB_640_480_3.png,background,boundary,,
1021,0799,34,3260.0,799_1175_2025_01_25_10_42_13_835637_RGB_640_480_3.png,799_1172_2025_01_25_10_42_13_552241_RGB_640_480_3.png,799_1173_2025_01_25_10_42_13_648925_RGB_640_480_3.png,799_1174_2025_01_25_10_42_13_736080_RGB_640_480_3.png,799_1176_2025_01_25_10_42_13_937640_RGB_640_480_3.png,799_1177_2025_01_25_10_42_14_055112_RGB_640_480_3.png,799_1178_2025_01_25_10_42_14_151280_RGB_640_480_3.png,background,boundary,,
1022,0799,35,3361.0,799_1176_2025_01_25_10_42_13_937640_RGB_640_480_3.png,799_1173_2025_01_25_10_42_13_648925_RGB_640_480_3.png,799_1174_2025_01_25_10_42_13_736080_RGB_640_480_3.png,799_1175_2025_01_25_10_42_13_835637_RGB_640_480_3.png,799_1177_2025_01_25_10_42_14_055112_RGB_640_480_3.png,799_1178_2025_01_25_10_42_14_151280_RGB_640_480_3.png,799_1179_2025_01_25_10_42_14_260632_RGB_640_480_3.png,background,boundary,,
1023,0799,36,3479.0,799_1177_2025_01_25_10_42_14_055112_RGB_640_480_3.png,799_1174_2025_01_25_10_42_13_736080_RGB_640_480_3.png,799_1175_2025_01_25_10_42_13_835637_RGB_640_480_3.png,799_1176_2025_01_25_10_42_13_937640_RGB_640_480_3.png,799_1178_2025_01_25_10_42_14_151280_RGB_640_480_3.png,799_1179_2025_01_25_10_42_14_260632_RGB_640_480_3.png,799_1180_2025_01_25_10_42_14_357969_RGB_640_480_3.png,background,boundary,,
1024,0799,48,4698.0,799_1189_2025_01_25_10_42_15_274411_RGB_640_480_3.png,799_1186_2025_01_25_10_42_14_964684_RGB_640_480_3.png,799_1187_2025_01_25_10_42_15_074892_RGB_640_480_3.png,799_1188_2025_01_25_10_42_15_174086_RGB_640_480_3.png,799_1190_2025_01_25_10_42_15_366605_RGB_640_480_3.png,799_1191_2025_01_25_10_42_15_469531_RGB_640_480_3.png,799_1192_2025_01_25_10_42_15_565433_RGB_640_480_3.png,background,boundary,,
1025,0799,49,4790.0,799_1190_2025_01_25_10_42_15_366605_RGB_640_480_3.png,799_1187_2025_01_25_10_42_15_074892_RGB_640_480_3.png,799_1188_2025_01_25_10_42_15_174086_RGB_640_480_3.png,799_1189_2025_01_25_10_42_15_274411_RGB_640_480_3.png,799_1191_2025_01_25_10_42_15_469531_RGB_640_480_3.png,799_1192_2025_01_25_10_42_15_565433_RGB_640_480_3.png,799_1193_2025_01_25_10_42_15_658992_RGB_640_480_3.png,background,boundary,,
1026,0799,50,4893.0,799_1191_2025_01_25_10_42_15_469531_RGB_640_480_3.png,799_1188_2025_01_25_10_42_15_174086_RGB_640_480_3.png,799_1189_2025_01_25_10_42_15_274411_RGB_640_480_3.png,799_1190_2025_01_25_10_42_15_366605_RGB_640_480_3.png,799_1192_2025_01_25_10_42_15_565433_RGB_640_480_3.png,799_1193_2025_01_25_10_42_15_658992_RGB_640_480_3.png,799_1194_2025_01_25_10_42_15_756084_RGB_640_480_3.png,background,boundary,,
1027,0806ro,43,4202.0,0806ro_11140_2025_01_25_17_12_36_216027_RGB_640_480_3.png,0806ro_11137_2025_01_25_17_12_35_907410_RGB_640_480_3.png,0806ro_11138_2025_01_25_17_12_36_017215_RGB_640_480_3.png,0806ro_11139_2025_01_25_17_12_36_118207_RGB_640_480_3.png,0806ro_11141_2025_01_25_17_12_36_323182_RGB_640_480_3.png,0806ro_11142_2025_01_25_17_12_36_408574_RGB_640_480_3.png,0806ro_11143_2025_01_25_17_12_36_514273_RGB_640_480_3.png,background,high_pdi,,
1028,0806ro,45,4394.0,0806ro_11142_2025_01_25_17_12_36_408574_RGB_640_480_3.png,0806ro_11139_2025_01_25_17_12_36_118207_RGB_640_480_3.png,0806ro_11140_2025_01_25_17_12_36_216027_RGB_640_480_3.png,0806ro_11141_2025_01_25_17_12_36_323182_RGB_640_480_3.png,0806ro_11143_2025_01_25_17_12_36_514273_RGB_640_480_3.png,0806ro_11144_2025_01_25_17_12_36_616329_RGB_640_480_3.png,0806ro_11145_2025_01_25_17_12_36_710133_RGB_640_480_3.png,background,boundary,,
1029,0806ro,46,4500.0,0806ro_11143_2025_01_25_17_12_36_514273_RGB_640_480_3.png,0806ro_11140_2025_01_25_17_12_36_216027_RGB_640_480_3.png,0806ro_11141_2025_01_25_17_12_36_323182_RGB_640_480_3.png,0806ro_11142_2025_01_25_17_12_36_408574_RGB_640_480_3.png,0806ro_11144_2025_01_25_17_12_36_616329_RGB_640_480_3.png,0806ro_11145_2025_01_25_17_12_36_710133_RGB_640_480_3.png,0806ro_11146_2025_01_25_17_12_36_820192_RGB_640_480_3.png,background,boundary,,
1030,0806ro,47,4602.0,0806ro_11144_2025_01_25_17_12_36_616329_RGB_640_480_3.png,0806ro_11141_2025_01_25_17_12_36_323182_RGB_640_480_3.png,0806ro_11142_2025_01_25_17_12_36_408574_RGB_640_480_3.png,0806ro_11143_2025_01_25_17_12_36_514273_RGB_640_480_3.png,0806ro_11145_2025_01_25_17_12_36_710133_RGB_640_480_3.png,0806ro_11146_2025_01_25_17_12_36_820192_RGB_640_480_3.png,0806ro_11147_2025_01_25_17_12_36_915466_RGB_640_480_3.png,background,boundary,,
1031,0806ro,58,5728.0,0806ro_11155_2025_01_25_17_12_37_742419_RGB_640_480_3.png,0806ro_11152_2025_01_25_17_12_37_441070_RGB_640_480_3.png,0806ro_11153_2025_01_25_17_12_37_545853_RGB_640_480_3.png,0806ro_11154_2025_01_25_17_12_37_648931_RGB_640_480_3.png,0806ro_11156_2025_01_25_17_12_37_833804_RGB_640_480_3.png,0806ro_11157_2025_01_25_17_12_37_935668_RGB_640_480_3.png,0806ro_11158_2025_01_25_17_12_38_034373_RGB_640_480_3.png,background,boundary,,
1032,0806ro,59,5820.0,0806ro_11156_2025_01_25_17_12_37_833804_RGB_640_480_3.png,0806ro_11153_2025_01_25_17_12_37_545853_RGB_640_480_3.png,0806ro_11154_2025_01_25_17_12_37_648931_RGB_640_480_3.png,0806ro_11155_2025_01_25_17_12_37_742419_RGB_640_480_3.png,0806ro_11157_2025_01_25_17_12_37_935668_RGB_640_480_3.png,0806ro_11158_2025_01_25_17_12_38_034373_RGB_640_480_3.png,0806ro_11159_2025_01_25_17_12_38_131001_RGB_640_480_3.png,background,boundary,,
1033,0806ro,60,5921.0,0806ro_11157_2025_01_25_17_12_37_935668_RGB_640_480_3.png,0806ro_11154_2025_01_25_17_12_37_648931_RGB_640_480_3.png,0806ro_11155_2025_01_25_17_12_37_742419_RGB_640_480_3.png,0806ro_11156_2025_01_25_17_12_37_833804_RGB_640_480_3.png,0806ro_11158_2025_01_25_17_12_38_034373_RGB_640_480_3.png,0806ro_11159_2025_01_25_17_12_38_131001_RGB_640_480_3.png,0806ro_11160_2025_01_25_17_12_38_235489_RGB_640_480_3.png,background,boundary,,
1034,0902br,23,2233.0,0902br_10476_2025_01_25_17_09_14_770157_RGB_640_480_3.png,0902br_10473_2025_01_25_17_09_14_472408_RGB_640_480_3.png,0902br_10474_2025_01_25_17_09_14_573928_RGB_640_480_3.png,0902br_10475_2025_01_25_17_09_14_667222_RGB_640_480_3.png,0902br_10477_2025_01_25_17_09_14_872694_RGB_640_480_3.png,0902br_10478_2025_01_25_17_09_14_982040_RGB_640_480_3.png,0902br_10479_2025_01_25_17_09_15_097503_RGB_640_480_3.png,background,boundary,,
